StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,crash,NPDECmaxMean,NPDECmaxSD,NPDECminMean,NPDECminSD,SimRunTime
2024-05-23 16:02 PDT,2024-05-23 16:26 PDT,63,1,2,1,1,9,3,519.609,851.312,FALSE,TRUE,30,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run63/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/63/Run63.mmdl,c:/git/dual_numbers/data/sim_1_2_1_1.csv ,12,7,FALSE,-999,-999,-999,-999,9
2024-05-23 16:26 PDT,2024-05-23 16:40 PDT,64,1,3,1,1,9,4,653.953,187.453,TRUE,TRUE,74,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run64/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/64/Run64.mmdl,c:/git/dual_numbers/data/sim_1_3_1_1.csv ,13,1,FALSE,0.0024428163586826,0.973258918184587,0.00350492946272781,0.97814030364393,6
2024-05-23 16:40 PDT,2024-05-23 16:57 PDT,65,1,4,1,1,9,3,761.375,241.062,TRUE,TRUE,60,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run65/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/65/Run65.mmdl,c:/git/dual_numbers/data/sim_1_4_1_1.csv ,12,3,FALSE,0.00432057840958444,0.975617019626552,0.00234061342511115,0.981598192940156,8
2024-05-23 16:57 PDT,2024-05-23 17:47 PDT,66,1,5,1,1,9,6,2963.547,0.234,TRUE,TRUE,164,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run66/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/66/Run66.mmdl,c:/git/dual_numbers/data/sim_1_5_1_1.csv ,15,3,FALSE,0.00153837285414723,0.977050137098732,-0.00301664215920642,0.971682310408976,6
2024-05-23 17:47 PDT,2024-05-23 17:53 PDT,67,2,0,1,1,11,1,247.094,74.609,TRUE,TRUE,63,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run67/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/67/Run67.mmdl,c:/git/dual_numbers/data/sim_2_0_1_1.csv ,12,3,FALSE,0.00036288281043346,0.975032057626796,0.00610162077202387,0.976470378115755,8
2024-05-23 17:53 PDT,2024-05-23 18:24 PDT,68,2,1,1,1,11,2,1609.969,221.703,TRUE,TRUE,161,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run68/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/68/Run68.mmdl,c:/git/dual_numbers/data/sim_2_1_1_1.csv ,13,3,FALSE,-999,-999,-999,-999,18
2024-05-23 18:24 PDT,2024-05-23 19:12 PDT,69,2,2,1,1,11,3,2427,369.297,TRUE,TRUE,151,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run69/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/69/Run69.mmdl,c:/git/dual_numbers/data/sim_2_2_1_1.csv ,14,3,FALSE,0.000240546681818808,0.973955852672055,0.00570506581077352,0.976045048435229,7
2024-05-23 19:12 PDT,2024-05-23 20:12 PDT,70,2,3,1,1,11,4,2833.734,707.359,TRUE,TRUE,98,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run70/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/70/Run70.mmdl,c:/git/dual_numbers/data/sim_2_3_1_1.csv ,15,3,FALSE,0.00322243297581299,0.973111479167427,0.00292562658659641,0.979607990947126,7
2024-05-23 20:12 PDT,2024-05-23 20:38 PDT,71,2,4,1,1,11,3,1287.5,256.859,TRUE,TRUE,123,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run71/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/71/Run71.mmdl,c:/git/dual_numbers/data/sim_2_4_1_1.csv ,14,3,FALSE,0.00474076710595304,0.975551517777571,0.00342571073395515,0.981541229448799,14
2024-05-23 20:38 PDT,2024-05-23 21:01 PDT,72,2,5,1,1,11,6,1361.5,0.328,TRUE,TRUE,85,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run72/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/72/Run72.mmdl,c:/git/dual_numbers/data/sim_2_5_1_1.csv ,17,3,FALSE,-0.000124027612401841,0.974008679724289,0.00610552331733802,0.975015566121313,8
