StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,crash,NPDECmaxMean,NPDECmaxSD,NPDECminMean,NPDECminSD,SimRunTime
2024-05-21 15:28 PDT,2024-05-21 15:28 PDT,1,0,0,0,0,5,1,24.766,5.031,TRUE,TRUE,40,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run1/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/1/Run1.mmdl,c:/git/dual_numbers/data/sim_0_0_0_0.csv ,6,3,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,3
2024-05-21 15:28 PDT,2024-05-21 15:29 PDT,2,0,1,0,0,5,2,13.016,9.516,TRUE,TRUE,18,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run2/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/2/Run2.mmdl,c:/git/dual_numbers/data/sim_0_1_0_0.csv ,7,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,3
2024-05-21 15:29 PDT,2024-05-21 15:31 PDT,3,0,2,0,0,5,3,68.562,16.875,TRUE,TRUE,76,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run3/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/3/Run3.mmdl,c:/git/dual_numbers/data/sim_0_2_0_0.csv ,8,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,4
2024-05-21 15:31 PDT,2024-05-21 15:33 PDT,4,0,3,0,0,5,4,94.328,0.047,TRUE,TRUE,64,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run4/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/4/Run4.mmdl,c:/git/dual_numbers/data/sim_0_3_0_0.csv ,9,1,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,3
2024-05-21 15:33 PDT,2024-05-21 15:33 PDT,5,0,4,0,0,5,3,23.719,11.406,TRUE,TRUE,35,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run5/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/5/Run5.mmdl,c:/git/dual_numbers/data/sim_0_4_0_0.csv ,8,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,4
2024-05-21 15:33 PDT,2024-05-21 15:35 PDT,6,0,5,0,0,5,6,61.328,29.047,TRUE,TRUE,53,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run6/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/6/Run6.mmdl,c:/git/dual_numbers/data/sim_0_5_0_0.csv ,11,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,3
2024-05-21 15:35 PDT,2024-05-21 15:39 PDT,7,1,0,0,0,7,1,174.641,13.609,TRUE,TRUE,69,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run7/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/7/Run7.mmdl,c:/git/dual_numbers/data/sim_1_0_0_0.csv ,8,3,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,4
2024-05-21 15:39 PDT,2024-05-21 15:41 PDT,8,1,1,0,0,7,2,72.172,29.656,TRUE,TRUE,32,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run8/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/8/Run8.mmdl,c:/git/dual_numbers/data/sim_1_1_0_0.csv ,9,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,4
2024-05-21 15:41 PDT,2024-05-21 15:44 PDT,9,1,2,0,0,7,3,130.734,49.406,TRUE,TRUE,43,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run9/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/9/Run9.mmdl,c:/git/dual_numbers/data/sim_1_2_0_0.csv ,10,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,4
2024-05-21 15:44 PDT,2024-05-21 15:51 PDT,10,1,3,0,0,7,4,305.297,61.078,TRUE,TRUE,54,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run10/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/10/Run10.mmdl,c:/git/dual_numbers/data/sim_1_3_0_0.csv ,11,1,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,4
2024-05-21 15:51 PDT,2024-05-21 15:53 PDT,11,1,4,0,0,7,3,96.547,0.062,TRUE,TRUE,39,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run11/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/11/Run11.mmdl,c:/git/dual_numbers/data/sim_1_4_0_0.csv ,10,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,4
2024-05-21 15:53 PDT,2024-05-21 16:01 PDT,12,1,5,0,0,7,6,418.125,65.719,TRUE,TRUE,98,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run12/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/12/Run12.mmdl,c:/git/dual_numbers/data/sim_1_5_0_0.csv ,13,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,4
2024-05-21 16:01 PDT,2024-05-21 16:04 PDT,13,2,0,0,0,9,1,118.094,38.531,TRUE,TRUE,32,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run13/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/13/Run13.mmdl,c:/git/dual_numbers/data/sim_2_0_0_0.csv ,10,3,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,4
2024-05-21 16:04 PDT,2024-05-21 16:11 PDT,14,2,1,0,0,9,2,347.531,58.969,TRUE,TRUE,82,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run14/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/14/Run14.mmdl,c:/git/dual_numbers/data/sim_2_1_0_0.csv ,11,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,4
2024-05-21 16:11 PDT,2024-05-21 16:15 PDT,15,2,2,0,0,9,3,164.734,80.141,TRUE,TRUE,30,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run15/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/15/Run15.mmdl,c:/git/dual_numbers/data/sim_2_2_0_0.csv ,12,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,4
2024-05-21 16:15 PDT,2024-05-21 16:21 PDT,16,2,3,0,0,9,4,325.25,0.125,TRUE,TRUE,85,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run16/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/16/Run16.mmdl,c:/git/dual_numbers/data/sim_2_3_0_0.csv ,13,3,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,3
2024-05-21 16:21 PDT,2024-05-21 16:34 PDT,17,2,4,0,0,9,3,688.266,66.016,TRUE,TRUE,173,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run17/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/17/Run17.mmdl,c:/git/dual_numbers/data/sim_2_4_0_0.csv ,12,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,4
2024-05-21 16:34 PDT,2024-05-21 16:41 PDT,18,2,5,0,0,9,6,228.906,134.484,TRUE,TRUE,29,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run18/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/18/Run18.mmdl,c:/git/dual_numbers/data/sim_2_5_0_0.csv ,15,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,14
2024-05-21 16:41 PDT,2024-05-21 16:41 PDT,19,0,0,1,0,6,1,22.953,7.906,TRUE,TRUE,30,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run19/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/19/Run19.mmdl,c:/git/dual_numbers/data/sim_0_0_1_0.csv ,7,1,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,3
